GTEX-ZF3C	GTEX-ZF3C-0005-SM-4WWAR	SRR1363611
GTEX-ZG7Y	GTEX-ZG7Y-0006-SM-4WWEA	SRR1481060
GTEX-ZGAY	GTEX-ZGAY-0006-SM-4WWAQ	SRR1475930
GTEX-ZLV1	GTEX-ZLV1-0005-SM-4WWAP	SRR1491332
GTEX-ZP4G	GTEX-ZP4G-0006-SM-4WWE6	SRR1402368
GTEX-ZPCL	GTEX-ZPCL-0006-SM-4WWAS	SRR1400032
GTEX-ZPIC	GTEX-ZPIC-0005-SM-4WWEB	SRR1333718
GTEX-ZPU1	GTEX-ZPU1-0006-SM-4WWAT	SRR1328407
GTEX-ZQG8	GTEX-ZQG8-0005-SM-4YCEH	SRR1468004
GTEX-ZQUD	GTEX-ZQUD-0005-SM-4YCE5	SRR1357103
GTEX-ZT9W	GTEX-ZT9W-0005-SM-4YCEG	SRR1459009
GTEX-ZTPG	GTEX-ZTPG-0006-SM-4YCFG	SRR1357757
GTEX-ZTSS	GTEX-ZTSS-0005-SM-4YCDR	SRR1413892
GTEX-ZTTD	GTEX-ZTTD-0006-SM-51MSJ	SRR1389324
GTEX-ZTX8	GTEX-ZTX8-0006-SM-4YCE4	SRR1409510
GTEX-ZUA1	GTEX-ZUA1-0005-SM-4YCEV	SRR1348114
GTEX-ZV68	GTEX-ZV68-0006-SM-4YCEJ	SRR1331311
GTEX-ZV7C	GTEX-ZV7C-0005-SM-57WDL	SRR1329485
GTEX-ZVE2	GTEX-ZVE2-0006-SM-51MRW	SRR1359280
GTEX-ZVP2	GTEX-ZVP2-0005-SM-51MRK	SRR1490589
GTEX-ZVT2	GTEX-ZVT2-0005-SM-57WBW	SRR1334608
GTEX-ZVT3	GTEX-ZVT3-0006-SM-51MT9	SRR1420344
GTEX-ZVT4	GTEX-ZVT4-0006-SM-57WB8	SRR1486021
GTEX-ZVTK	GTEX-ZVTK-0006-SM-57WBK	SRR1474999
GTEX-ZVZP	GTEX-ZVZP-0006-SM-51MSW	SRR1381481
GTEX-ZVZQ	GTEX-ZVZQ-0006-SM-51MR8	SRR1398728
GTEX-ZXES	GTEX-ZXES-0005-SM-57WCB	SRR1457574
GTEX-ZXG5	GTEX-ZXG5-0005-SM-57WCN	SRR1382485
